Unnamed__0,nuclear_consumption,country
8066,0.0,greece
13062,,nepal
20222,,uganda
17008,,saint helena
18546,,suriname
10727,,liberia
21132,,venezuela
16628,,qatar
4478,0.0,colombia
2721,,bosnia and herzegovina
18734,198.422,sweden
15435,,oman
18973,,syria
4045,,central and south america (shift)
21673,,yemen
11189,,luxembourg
4943,,cuba
1637,,australia and new zealand (eia)
17794,,somalia
2525,,bermuda
12136,,middle east (eia)
12954,,nauru
11214,0.0,luxembourg
5939,0.0,ecuador
633,,algeria
17978,,south america
13166,9.463,netherlands
12809,,myanmar
3016,,british virgin islands
14928,,oecd - north america (eia)
20848,,upper-middle-income countries
17292,,saudi arabia
10957,,low-income countries
5120,0.0,czechia
16945,559.65,russia
17708,15.095,slovenia
909,,antarctica
6329,,eswatini
16560,,portugal
13323,,new zealand
18227,,south sudan
20523,,united kingdom
14031,928.128,north america
17609,0.0,singapore
4553,,comoros
20381,,united arab emirates
21106,,venezuela
3018,,brunei
13625,,nigeria
12406,,mongolia
8813,0.0,hong kong
13574,,niger
2960,33.51,brazil
4761,,costa rica
5315,,democratic republic of congo
16622,,qatar
3979,,central america (ei)
1225,105.703,asia
11431,,malawi
5880,,ecuador
14458,,northern mariana islands
17982,,south america
15369,,oceania
13333,,new zealand
10253,,kazakhstan
10699,,lesotho
17657,33.244,slovakia
8698,,high-income countries
10194,,jordan
20217,,uganda
11198,0.0,luxembourg
8332,,guam
9630,0.0,iraq
6748,,europe (ember)
565,,albania
14935,,oecd - north america (eia)
15533,,other non-oecd - america (eia)
6993,2274.529,european union (27)
14265,,north america (shift)
10246,0.853,kazakhstan
9726,0.0,ireland
4239,0.0,chile
10717,,lesotho
1976,,bahrain
13191,11.121,netherlands
20236,,ukraine
18587,,suriname
4241,0.0,chile
11417,,malawi
21706,,yugoslavia
1805,0.0,azerbaijan
9514,,iran
18341,,spain
18187,,south korea and other oecd asia (eia)
18367,21.437,spain
4582,,congo
11054,,lower-middle-income countries
11821,,mexico
15000,,opec (ei)
11471,,malaysia
11365,,madagascar
3447,316.086,cis (ei)
10679,,lesotho
20108,,ussr
14901,,oecd - europe (eia)
17958,,south america
9169,,india
3021,,brunei
7847,,ghana
4300,,china
12028,,middle africa (ei)
19713,,tunisia
156,,africa
21096,,venezuela
18168,409.582,south korea
2888,,brazil
1746,0.0,austria
4050,,central and south america (shift)
18879,63.945,switzerland
13759,73.15,non-oecd (ei)
20086,,ussr
16242,,philippines
1212,,asia
5882,,ecuador
2904,,brazil
15606,,other non-oecd - asia (eia)
4621,,congo
5098,,cyprus
17989,,south america
13913,,non-opec (eia)
2922,0.0,brazil
14487,,norway
15283,,oceania
9450,,iran
9617,0.0,iraq
329,,africa (ember)
7084,,falkland islands
15918,,paraguay
19762,,turkey
16691,0.0,qatar
11191,,luxembourg
14025,550.916,north america
1972,,bahrain
21139,0.0,venezuela
9218,,india
13413,,new zealand
13837,,non-oecd (eia)
3919,,central african republic
4310,,china
17517,,seychelles
13982,,north america
21161,0.0,venezuela
1914,,bahrain
15717,,pakistan
16841,,romania
19384,,thailand
19512,,trinidad and tobago
1583,,australia
996,,argentina
17774,,somalia
16578,,puerto rico
10894,21.866,lithuania
19338,,thailand
1617,,australia
10809,,libya
16134,,peru
17039,,saint kitts and nevis
2549,,bhutan
18719,110.791,sweden
12751,,mozambique
5634,,dominican republic
8184,,greenland
759,,angola
7681,,germany
1690,,austria
4159,,chad
12146,,middle east (eia)
21974,,zimbabwe
5078,0.0,cyprus
16369,,poland
17725,14.327,slovenia
2192,,barbados
7453,,g20 (ember)
19331,,thailand
11590,,maldives
12523,,montserrat
4608,,congo
9016,,ieo - africa (eia)
7957,,gibraltar
7472,,g7 (ember)
15311,,oceania
16607,,puerto rico
19271,,tanzania
18756,167.273,sweden
7636,,gambia
9827,,israel
5623,,dominican republic
14669,,oecd (eia)
14813,,oecd (shift)
3392,,burundi
17837,,south africa
7905,,ghana
10236,0.0,kazakhstan
14421,,north macedonia
22000,,zimbabwe
12279,,middle east (shift)
12454,,mongolia
9165,,iceland
14248,,north america (shift)
9289,,indonesia
1594,,australia
9915,,italy
20309,216.159,ukraine
15038,,opec (eia)
5712,,eu28 (shift)
14568,,norway
13784,870.301,non-oecd (ei)
10201,,jordan
7551,,gabon
574,,albania
587,,albania
7650,,georgia
8283,,guadeloupe
18755,174.034,sweden
5164,69.361,czechia
4515,0.0,colombia
20747,,united states pacific islands (shift)
16475,,portugal
8541,,guinea-bissau
16129,,peru
17458,,serbia
21098,,venezuela
15893,,paraguay
17595,0.0,singapore
8463,,guinea
10139,12.999,japan
2838,,botswana
20637,,united states
13504,,niger
8730,5678.096,high-income countries
1282,,asia & oceania (eia)
21532,,world
1196,,asia
9393,,indonesia
12165,,middle east (eia)
11219,0.0,luxembourg
8604,,haiti
7395,,french guiana
21406,,west germany (eia)
2187,,barbados
20310,213.185,ukraine
9474,,iran
17299,,saudi arabia
11869,,mexico
13094,,netherlands
13045,,nepal
3494,,cambodia
13840,,non-oecd (eia)
20291,,ukraine
13130,,netherlands
12201,,middle east (shift)
20861,,upper-middle-income countries
8246,,grenada
10529,,kyrgyzstan
9163,,iceland
21914,,zimbabwe
21399,,west germany (eia)
11146,266.883,lower-middle-income countries
15216,,opec - south america (eia)
14941,,oecd - north america (eia)
3888,,central & south america (eia)
6574,,europe
3036,,brunei
18464,,sri lanka
18663,,sweden
16254,,philippines
7757,83.8,germany
18499,,sudan
14110,2537.244,north america (ei)
8727,5275.094,high-income countries
12627,,morocco
4336,,china
21163,0.0,venezuela
9833,,israel
20548,141.671,united kingdom
1042,5.306,argentina
9146,,iceland
20946,1576.5,upper-middle-income countries
7857,,ghana
4093,,central and south america (shift)
6658,3237.665,europe
2898,,brazil
13997,,north america
18911,,syria
2939,0.409,brazil
5932,0.0,ecuador
6876,,europe (shift)
16812,,romania
21533,,world
4446,,colombia
12680,,mozambique
20943,1221.015,upper-middle-income countries
5716,,eu28 (shift)
18544,,suriname
3948,0.119,central america (ei)
13631,,nigeria
5392,,denmark
13509,,niger
10481,,kuwait
20180,,ussr
3285,,burkina faso
18898,,syria
1919,,bahrain
8387,,guatemala
21475,,western sahara
10229,,jordan
7913,,ghana
13476,,niger
791,,angola
21855,,zambia
16082,,persian gulf (shift)
15704,,pakistan
15036,,opec (eia)
5171,77.61,czechia
9381,0.0,indonesia
12813,,myanmar
20264,,ukraine
8764,,honduras
21543,,world
21188,,venezuela
20857,,upper-middle-income countries
15874,,papua new guinea
6089,,el salvador
9553,,iraq
20983,,uruguay
12556,,morocco
12649,,morocco
9705,,ireland
13058,,nepal
14363,,north korea
21273,,vietnam
16030,,persian gulf (shift)
19790,,turkey
8259,,guadeloupe
17180,,saint vincent and the grenadines
20678,1723.004,united states
11819,,mexico
12618,0.0,morocco
19959,,tuvalu
15237,,opec - south america (eia)
8420,,guatemala
11169,,luxembourg
12981,,nepal
12702,,mozambique
20984,,uruguay
21394,,wake island (shift)
20556,200.167,united kingdom
5559,,dominica
3497,,cambodia
12235,,middle east (shift)
15407,,oman
7510,,gabon
1113,,aruba
9336,,indonesia
3856,,cayman islands
5788,,eastern africa (ei)
5401,,denmark
3149,,bulgaria
14799,,oecd (shift)
8003,,greece
6409,,eurasia (eia)
3950,0.131,central america (ei)
21768,,zambia
8738,6627.078,high-income countries
11210,0.0,luxembourg
19280,,tanzania
19070,,taiwan
4552,,comoros
21447,,western africa (ei)
6121,,el salvador
6365,,ethiopia
2567,,bhutan
11781,,mauritius
8756,4801.867,high-income countries
8623,,haiti
9149,,iceland
18358,0.0,spain
42,,afghanistan
2275,,belarus
1354,345.188,asia pacific (ei)
16817,,romania
6820,,europe (shift)
9604,0.0,iraq
5902,,ecuador
16377,,poland
7639,,gambia
15998,,persian gulf (shift)
21333,,wake island (eia)
18141,33.46,south korea
10601,0.0,latvia
750,,american samoa
9791,,israel
20968,,uruguay
13387,0.0,new zealand
2508,,bermuda
20948,1760.96,upper-middle-income countries
18805,,switzerland
9706,,ireland
10025,,italy
4226,0.0,chile
16624,,qatar
10587,,latin america and caribbean (ember)
20292,,ukraine
17291,,saudi arabia
9004,,ieo - africa (eia)
1306,,asia & oceania (eia)
1430,,asia and oceania (shift)
1358,641.755,asia pacific (ei)
4896,,cote d'ivoire
21270,,vietnam
12241,,middle east (shift)
4937,,cuba
13530,,niger
19807,0.0,turkey
19419,,togo
11504,0.0,malaysia
3930,,central african republic
4137,,chad
2099,0.0,bangladesh
7159,,fiji
2127,,barbados
11148,277.957,lower-middle-income countries
12929,,nauru
14912,,oecd - europe (eia)
3090,,brunei
8030,,greece
7451,,g20 (ember)
8293,,guadeloupe
13461,,nicaragua
21420,,western africa (ei)
9527,9.033,iran
19567,,trinidad and tobago
10608,0.0,latvia
3397,,burundi
19710,,tunisia
6677,3006.64,europe
14174,,north america (shift)
20003,,u.s. pacific islands (eia)
19361,0.0,thailand
14639,5166.985,oecd (ei)
15737,0.941,pakistan
3258,39.7,bulgaria
14517,,norway
20285,,ukraine
6863,,europe (shift)
9954,,italy
18115,,south korea
3072,,brunei
6793,,europe (shift)
9795,,israel
2984,,british virgin islands
20426,0.0,united arab emirates
12930,,nauru
13495,,niger
10900,23.889,lithuania
13180,11.404,netherlands
8380,,guatemala
18055,62.458,south america
15744,1.191,pakistan
18730,174.209,sweden
20744,,united states pacific islands (shift)
383,,africa (shift)
18610,,suriname
8135,,greenland
7699,,germany
15384,,oceania (ember)
5136,30.364,czechia
16911,382.536,russia
15950,,persian gulf (eia)
14640,5168.74,oecd (ei)
8357,,guatemala
8529,,guinea-bissau
14212,,north america (shift)
19078,0.0,taiwan
18406,148.086,spain
14960,,opec (ei)
729,,american samoa
17665,35.739,slovakia
21810,,zambia
4511,0.0,colombia
9076,,ieo oecd - europe (eia)
19804,0.0,turkey
13252,,netherlands antilles
20064,,ussr
2239,,barbados
7162,,fiji
17840,,south africa
3539,,cameroon
5849,,ecuador
14831,,oecd - asia and oceania (eia)
981,,argentina
9332,,indonesia
10828,,libya
16209,,philippines
15829,,panama
1060,17.527,argentina
8141,,greenland
21750,,yugoslavia
8743,6383.349,high-income countries
14014,,north america
13944,,non-opec (eia)
3990,,central america (ei)
21884,,zambia
2679,,bolivia
1722,,austria
62,,afghanistan
8373,,guatemala
7105,,faroe islands
12173,,middle east (eia)
10467,0.0,kuwait
12874,,myanmar
2390,130.828,belgium
13403,,new zealand
4324,,china
1520,,australia
17087,,saint lucia
13487,,niger
16973,,rwanda
2822,,botswana
708,,algeria
10094,,japan
7714,,germany
20450,,united arab emirates
16805,,romania
3204,,bulgaria
17314,,saudi arabia
7394,,french guiana
15707,,pakistan
9956,,italy
5943,,ecuador
13687,,nigeria
9962,,italy
10064,,jamaica
6208,0.0,estonia
20023,,u.s. territories (eia)
7792,285.821,germany
5244,,czechoslovakia
1103,,armenia
10361,,kosovo
16556,,portugal
10605,0.0,latvia
7724,,germany
19997,,u.s. pacific islands (eia)
10586,,latin america and caribbean (ember)
6200,,eritrea
5729,,eu28 (shift)
7407,,french polynesia
14354,,north korea
7056,,falkland islands
4822,,cote d'ivoire
13077,,nepal
17607,0.0,singapore
17053,,saint kitts and nevis
14930,,oecd - north america (eia)
19916,,turks and caicos islands
18461,,sri lanka
9533,8.88,iran
17888,0.0,south africa
10148,199.741,japan
1006,,argentina
14702,,oecd (ember)
4681,,congo
20295,,ukraine
19691,,tunisia
5955,,ecuador
10483,,kuwait
16063,,persian gulf (shift)
20570,224.264,united kingdom
6350,,eswatini
18462,,sri lanka
14668,,oecd (eia)
1329,,asia (ember)
13582,,niger
11374,,madagascar
8657,,high-income countries
7917,,ghana
1356,496.61,asia pacific (ei)
12495,,montserrat
8666,,high-income countries
12582,,morocco
10469,0.0,kuwait
20126,5.279,ussr
12264,,middle east (shift)
16081,,persian gulf (shift)
2473,,benin
14223,,north america (shift)
3095,,brunei
19661,,tunisia
7696,,germany
15085,,opec (shift)
7851,,ghana
444,,africa (shift)
19332,,thailand
11243,,macao
20130,10.308,ussr
6943,,european union (27)
15842,,panama
18018,17.831,south america
744,,american samoa
20370,,united arab emirates
5428,,denmark
6685,55.834,europe (ei)
10035,,jamaica
14976,,opec (ei)
19153,,tajikistan
19213,,tanzania
11288,,madagascar
19937,,tuvalu
15437,,oman
5018,,cuba
12961,,nauru
13376,0.0,new zealand
3600,,cameroon
15203,,opec - africa (eia)
5139,35.71,czechia
2228,,barbados
7149,,fiji
7386,,french guiana
21203,,vietnam
1175,,asia
19821,0.0,turkey
2264,,belarus
1469,,asia and oceania (shift)
20942,1105.554,upper-middle-income countries
7392,,french guiana
3684,,canada
19351,0.0,thailand
12741,,mozambique
1199,,asia
5958,,ecuador
8110,,greenland
15103,,opec (shift)
16182,0.0,peru
5619,,dominican republic
7273,,france
16120,,peru
2753,,botswana
7172,,fiji
3994,0.0,central america (ei)
17970,,south america
12375,,mongolia
13304,,new zealand
12714,,mozambique
2079,0.0,bangladesh
13381,0.0,new zealand
9239,5.543,india
13954,,north america
934,,antigua and barbuda
2432,,belize
3530,,cameroon
21376,,wake island (shift)
19863,0.0,turkmenistan
7830,,ghana
357,,africa (shift)
5437,,denmark
5248,,czechoslovakia
978,,argentina
14390,,north korea
18571,,suriname
3251,40.615,bulgaria
12251,,middle east (shift)
884,,antarctica
16843,,romania
10130,,japan
19980,,u.s. pacific islands (eia)
24,,afghanistan
7594,,gabon
2666,,bolivia
17105,,saint lucia
18309,,spain
16828,,romania
14610,2992.007,oecd (ei)
13894,,non-opec (ei)
20699,2201.92,united states
11955,,"mexico, chile, and other oecd americas (eia)"
5440,,denmark
12468,,montenegro
710,,algeria
1221,30.097,asia
9363,0.0,indonesia
19617,,tunisia
12068,,middle africa (ei)
9436,,iran
14104,2299.07,north america (ei)
21859,,zambia
17710,15.148,slovenia
18591,,suriname
8223,,grenada
9411,,indonesia
11613,,mali
17269,,sao tome and principe
1253,1472.236,asia
2821,,botswana
5916,0.0,ecuador
19391,,thailand
5354,,democratic republic of congo
7520,,gabon
1156,,asia
18378,117.107,spain
3110,,brunei
2426,,belize
16839,,romania
303,36.916,africa (ei)
9287,110.276,india
19319,,thailand
2167,,barbados
8622,,haiti
20338,209.953,ukraine
20888,,upper-middle-income countries
9623,0.0,iraq
12471,,montenegro
5217,,czechoslovakia
12000,,micronesia (country)
12223,,middle east (shift)
14291,,north korea
5991,,egypt
3243,56.64,bulgaria
4251,0.0,chile
16571,,portugal
11653,,malta
17442,,senegal
16350,,poland
1989,,bahrain
15780,,palestine
17025,,saint helena
7533,,gabon
11641,,malta
21738,,yugoslavia
1906,,bahrain
7694,,germany
14143,,north america (ember)
7992,,greece
10848,,libya
7213,62.815,finland
19160,,tanzania
4979,,cuba
11656,,malta
17059,,saint kitts and nevis
20486,,united kingdom
5640,,eu28 (shift)
19327,,thailand
2300,,belgium
9697,,ireland
21872,,zambia
14492,,norway
3923,,central african republic
17588,0.0,singapore
8702,91.815,high-income countries
12825,,myanmar
9580,,iraq
3578,,cameroon
20510,,united kingdom
6990,2366.739,european union (27)
8447,,guatemala
1180,,asia
18993,,syria
17910,36.425,south africa
17960,,south america
6347,,eswatini
11930,29.938,mexico
2200,,barbados
3147,,bulgaria
13920,,non-opec (eia)
6195,,eritrea
13262,,new caledonia
13670,,nigeria
15685,,pakistan
6610,,europe
3358,,burundi
19141,,tajikistan
5096,,cyprus
16654,,qatar
2424,,belize
12901,,namibia
13742,,niue
433,,africa (shift)
8636,,high-income countries
9061,,ieo - middle east (eia)
7452,,g20 (ember)
19751,,turkey
20723,,united states pacific islands (shift)
4036,,central and south america (shift)
20843,,upper-middle-income countries
10277,,kenya
7363,,french guiana
2337,,belgium
957,,antigua and barbuda
13002,,nepal
18160,360.87,south korea
19186,,tanzania
1351,233.453,asia pacific (ei)
7082,,falkland islands
5762,,east germany (eia)
13821,,non-oecd (eia)
21749,,yugoslavia
90,,afghanistan
16410,0.0,poland
8581,,guyana
3908,,central african republic
18948,,syria
21000,0.0,uzbekistan
13820,,non-oecd (eia)
11123,6.182,lower-middle-income countries
6224,0.0,estonia
13836,,non-oecd (eia)
14553,0.0,norway
14281,,north korea
3958,,central america (ei)
9471,,iran
16365,,poland
7384,,french guiana
4058,,central and south america (shift)
15308,,oceania
16620,,qatar
15906,,paraguay
6098,,el salvador
8848,0.0,hong kong
21627,6855.408,world
17938,,south america
12376,,mongolia
3820,,cayman islands
8008,,greece
20038,,u.s. territories (eia)
14562,0.0,norway
11709,,martinique
19817,0.0,turkey
16656,,qatar
467,,albania
9605,0.0,iraq
8739,6352.961,high-income countries
5020,,cuba
10890,48.331,lithuania
2895,,brazil
14810,,oecd (shift)
13373,0.0,new zealand
14197,,north america (shift)
14749,,oecd (shift)
8849,0.0,hong kong
8501,,guinea
9695,,ireland
11820,,mexico
17949,,south america
19411,,togo
5715,,eu28 (shift)
6012,,egypt
18340,,spain
19134,,tajikistan
13340,,new zealand
20111,,ussr
14915,,oecd - north america (eia)
21592,2933.459,world
13893,,non-opec (ei)
1993,,bahrain
9361,0.0,indonesia
16308,0.0,philippines
2885,,brazil
13322,,new zealand
3113,,brunei
20682,1912.903,united states
14838,,oecd - asia and oceania (eia)
17687,37.953,slovakia
14780,,oecd (shift)
8588,,haiti
12685,,mozambique
12533,,morocco
2509,,bermuda
17175,,saint vincent and the grenadines
11336,,madagascar
16359,,poland
8275,,guadeloupe
10030,,jamaica
14244,,north america (shift)
4714,,cook islands
17386,,saudi arabia
9017,,ieo - africa (eia)
6298,,eswatini
7659,,georgia
19170,,tanzania
3554,,cameroon
6887,,european union (27)
19315,,thailand
20866,,upper-middle-income countries
4207,,chile
3019,,brunei
4890,,cote d'ivoire
7713,,germany
1537,,australia
16552,0.0,portugal
16237,,philippines
413,,africa (shift)
15778,,palestine
19670,,tunisia
5605,,dominican republic
2625,,bolivia
3991,0.0,central america (ei)
20904,166.142,upper-middle-income countries
7438,,french polynesia
8896,,hungary
21711,,yugoslavia
18200,,south korea and other oecd asia (eia)
21134,,venezuela
11737,,mauritania
20256,,ukraine
15402,,oceania (ember)
18836,22.527,switzerland
19995,,u.s. pacific islands (eia)
2539,,bhutan
6587,,europe
4588,,congo
4733,,cook islands
10561,,laos
60,,afghanistan
18886,,syria
337,,africa (ember)
21166,0.0,venezuela
17866,,south africa
3911,,central african republic
17964,,south america
2927,0.0,brazil
18503,,sudan
18428,,sri lanka
15641,,other non-oecd - europe and eurasia (eia)
6735,2501.513,europe (ei)
4785,,cote d'ivoire
18228,,south sudan
9546,,iraq
7578,,gabon
14466,,northern mariana islands
12416,,mongolia
7909,,ghana
4583,,congo
2681,,bolivia
9973,4.764,italy
3431,6.395,cis (ei)
5251,,czechoslovakia
13508,,niger
17230,,samoa
9967,,italy
4052,,central and south america (shift)
12525,,montserrat
5499,,denmark
21403,,west germany (eia)
10976,,low-income countries
1684,,austria
2792,,botswana
9789,,israel
21813,,zambia
17054,,saint kitts and nevis
5667,,eu28 (shift)
9562,,iraq
8763,,honduras
16933,453.888,russia
17561,,sierra leone
10515,,kyrgyzstan
9644,,iraq
19468,,tonga
11812,,mexico
21366,,wake island (shift)
4751,,costa rica
16087,,peru
13202,10.961,netherlands
17047,,saint kitts and nevis
6702,999.966,europe (ei)
2161,,barbados
1176,,asia
9686,,ireland
10167,924.956,japan
2900,,brazil
2513,,bermuda
8194,,greenland
3627,,cameroon
336,,africa (ember)
4577,,congo
18934,,syria
1514,,australia
37,,afghanistan
20626,,united states
599,,algeria
14656,,oecd (eia)
16602,,puerto rico
15119,,opec (shift)
20616,,united states
3589,,cameroon
6068,,egypt
20549,153.166,united kingdom
703,,algeria
11187,,luxembourg
14032,953.385,north america
5235,,czechoslovakia
12982,,nepal
2974,36.923,brazil
7629,,gambia
3075,,brunei
815,,angola
13681,,nigeria
11910,24.599,mexico
15501,0.0,oman
16885,15.481,romania
3464,376.595,cis (ei)
2907,,brazil
2837,,botswana
5286,,democratic republic of congo
8543,,guinea-bissau
3933,,central african republic
4267,,chile
6099,,el salvador
18693,,sweden
2926,0.0,brazil
1650,,australia and new zealand (eia)
8057,0.0,greece
11378,,madagascar
7099,,faroe islands
7379,,french guiana
12506,,montserrat
20739,,united states pacific islands (shift)
8715,1645.675,high-income countries
10402,,kuwait
114,,afghanistan
16876,0.0,romania
9164,,iceland
11685,,martinique
14114,2557.875,north america (ei)
8037,0.0,greece
4728,,cook islands
14122,2483.523,north america (ei)
7420,,french polynesia
9350,,indonesia
20830,,upper-middle-income countries
14627,6504.927,oecd (ei)
9152,,iceland
18432,,sri lanka
14228,,north america (shift)
5714,,eu28 (shift)
1522,,australia
6094,,el salvador
16809,,romania
406,,africa (shift)
1978,,bahrain
4229,0.0,chile
16383,,poland
16777,,reunion
15712,,pakistan
13106,,netherlands
20880,,upper-middle-income countries
16352,,poland
12972,,nepal
11143,255.25,lower-middle-income countries
642,,algeria
16313,,philippines
3849,,cayman islands
12897,,namibia
18746,139.817,sweden
3611,,cameroon
8043,0.0,greece
18760,,switzerland
11446,,malaysia
17001,,saint helena
20869,,upper-middle-income countries
17294,,saudi arabia
2182,,barbados
3003,,british virgin islands
8219,,grenada
19228,,tanzania
6638,494.442,europe
5152,72.0,czechia
5650,,eu28 (shift)
16810,,romania
6125,,el salvador
6133,,equatorial guinea
8278,,guadeloupe
11843,,mexico
2255,0.0,belarus
11050,,lower-middle-income countries
21192,,venezuela
15094,,opec (shift)
15410,,oman
4187,,chile
11822,,mexico
917,,antarctica
10979,,low-income countries
19062,,taiwan
12216,,middle east (shift)
2388,132.651,belgium
13404,,new zealand
18820,,switzerland
5611,,dominican republic
20289,,ukraine
4964,,cuba
17896,15.081,south africa
14301,,north korea
2948,7.148,brazil
11736,,mauritania
1973,,bahrain
2576,,bhutan
15632,,other non-oecd - europe and eurasia (eia)
15528,,other non-oecd - america (eia)
3613,,cameroon
12703,,mozambique
3229,45.485,bulgaria
17619,,singapore
6091,,el salvador
12478,,montenegro
3225,36.136,bulgaria
11489,,malaysia
16447,0.0,poland
11580,,maldives
10241,1.317,kazakhstan
21007,0.0,uzbekistan
3509,,cambodia
14576,,norway
7632,,gambia
7421,,french polynesia
4809,,cote d'ivoire
18459,,sri lanka
9313,,indonesia
1095,,armenia
19169,,tanzania
15172,,opec (shift)
20402,,united arab emirates
459,,africa (shift)
12992,,nepal
20469,,united kingdom
1693,,austria
10514,,kyrgyzstan
7837,,ghana
21889,,zimbabwe
3831,,cayman islands
21715,,yugoslavia
21451,,western africa (ei)
7400,,french polynesia
14385,,north korea
13614,,nigeria
19621,,tunisia
21996,,zimbabwe
8096,,greenland
3061,,brunei
13779,725.069,non-oecd (ei)
4331,,china
5489,,denmark
18513,,sudan
12083,0.0,middle east (ei)
1626,,australia
3145,,bulgaria
21938,,zimbabwe
12591,,morocco
3303,,burkina faso
20069,,ussr
19992,,u.s. pacific islands (eia)
5268,,democratic republic of congo
20586,115.263,united kingdom
12208,,middle east (shift)
10558,,laos
7229,58.697,finland
15399,,oceania (ember)
17590,0.0,singapore
19057,,taiwan
11284,,madagascar
21743,,yugoslavia
3321,,burundi
18017,9.662,south america
4518,0.0,colombia
15559,,other non-oecd - america (eia)
5766,,east timor
20304,151.259,ukraine
19841,,turkey
18043,56.653,south america
15221,,opec - south america (eia)
8468,,guinea
5090,0.0,cyprus
9497,0.0,iran
2247,,barbados
1487,,asia and oceania (shift)
21649,,yemen
8972,40.196,hungary
20154,,ussr
948,,antigua and barbuda
273,0.0,africa (ei)
1207,,asia
44,,afghanistan
13716,,niue
19034,,taiwan
1897,,bahrain
7982,,greece
8817,0.0,hong kong
15666,,pakistan
9592,,iraq
9538,,iraq
21602,6199.87,world
17739,,solomon islands
6609,,europe
8758,4586.886,high-income countries
4087,,central and south america (shift)
10261,,kazakhstan
3327,,burundi
1701,,austria
4996,,cuba
19681,,tunisia
11138,229.005,lower-middle-income countries
21324,,wake island (eia)
20437,0.0,united arab emirates
4860,,cote d'ivoire
5726,,eu28 (shift)
8749,5275.41,high-income countries
17899,29.774,south africa
10576,,latin america and caribbean (ember)
8937,0.0,hungary
12945,,nauru
14548,0.0,norway
20352,,united arab emirates
19775,,turkey
19822,0.0,turkey
11245,,macao
16317,,philippines
3436,27.902,cis (ei)
9209,,india
6267,,eswatini
7784,459.353,germany
12645,,morocco
4076,,central and south america (shift)
19883,,turkmenistan
5740,,eu28 (shift)
10570,,laos
528,,albania
9701,,ireland
19399,,thailand
18427,,sri lanka
3421,,burundi
10554,,laos
8661,,high-income countries
21953,,zimbabwe
14833,,oecd - asia and oceania (eia)
4185,,chile
5790,,eastern africa (ei)
13076,,nepal
18592,,suriname
4051,,central and south america (shift)
2353,0.267,belgium
20656,37.421,united states
3170,,bulgaria
11262,,macao
7122,,faroe islands
18536,,suriname
9747,0.0,ireland
10619,,latvia
16381,,poland
5229,,czechoslovakia
18738,203.282,sweden
7427,,french polynesia
449,,africa (shift)
13207,10.173,netherlands
5835,0.0,eastern africa (ei)
3676,,canada
14880,,oecd - europe (eia)
15546,,other non-oecd - america (eia)
10132,,japan
10671,,lebanon
1597,,australia
14465,,northern mariana islands
8641,,high-income countries
17926,31.622,south africa
149,,africa
8802,0.0,hong kong
5919,0.0,ecuador
8477,,guinea
15720,0.0,pakistan
11366,,madagascar
16781,,reunion
218,0.0,africa
4830,,cote d'ivoire
19657,,tunisia
17098,,saint lucia
10645,,lebanon
1336,,asia (ember)
6429,,eurasia (eia)
14932,,oecd - north america (eia)
13358,,new zealand
8023,,greece
2896,,brazil
16953,,rwanda
5338,,democratic republic of congo
17113,,saint lucia
3308,,burundi
14447,,northern mariana islands
18494,,sudan
20679,1829.645,united states
11945,,"mexico, chile, and other oecd americas (eia)"
2248,0.0,belarus
9226,,india
2578,,bolivia
10350,,kiribati
17076,,saint lucia
17811,,south africa
20090,,ussr
385,,africa (shift)
219,0.0,africa
14391,,north korea
14949,,oecd - north america (eia)
2146,,barbados
19051,,taiwan
17485,,serbia and montenegro
5947,,ecuador
1280,,asia & oceania (eia)
7469,,g7 (ember)
11310,,madagascar
20497,,united kingdom
5833,0.0,eastern africa (ei)
4121,,chad
13357,,new zealand
19911,,turks and caicos islands
16977,,rwanda
17307,,saudi arabia
1676,,australia and new zealand (eia)
17565,,sierra leone
2441,,belize
4320,,china
10399,,kuwait
1302,,asia & oceania (eia)
20018,,u.s. pacific islands (eia)
11637,,mali
17084,,saint lucia
6290,,eswatini
9259,17.669,india
11662,,malta
5242,,czechoslovakia
16949,,rwanda
1117,,aruba
9976,10.289,italy
15224,,opec - south america (eia)
4135,,chad
19964,,tuvalu
13288,,new caledonia
1901,,bahrain
10806,,libya
21365,,wake island (shift)
4096,,central and south america (shift)
7723,,germany
16034,,persian gulf (shift)
12731,,mozambique
2808,,botswana
564,,albania
4028,,central and south america (shift)
13055,,nepal
15135,,opec (shift)
6311,,eswatini
21603,6316.248,world
13065,,nepal
11595,,maldives
14649,,oecd (eia)
335,,africa (ember)
1057,22.589,argentina
5342,,democratic republic of congo
16263,,philippines
2351,0.0,belgium
5443,,denmark
14691,,oecd (ember)
19885,,turkmenistan
11444,,malaysia
21874,,zambia
11589,,maldives
10974,,low-income countries
7126,,faroe islands
11174,,luxembourg
529,,albania
4038,,central and south america (shift)
10265,,kazakhstan
17706,15.483,slovenia
14066,2464.551,north america
12999,,nepal
3797,,cape verde
15771,23.48,pakistan
8379,,guatemala
3185,,bulgaria
5357,,democratic republic of congo
15143,,opec (shift)
5607,,dominican republic
17867,,south africa
19651,,tunisia
19864,0.0,turkmenistan
4683,,congo
2740,,botswana
1019,,argentina
6263,,eswatini
5648,,eu28 (shift)
6387,,ethiopia
18653,,sweden
15070,,opec (shift)
3085,,brunei
17650,6.092,slovakia
6947,,european union (27)
702,,algeria
