Unnamed__0,median_income
1910,4.7071
1911,3.5
1912,1.8393
1913,4.325
1914,3.825
1915,3.125
1916,4.9688
1917,2.4375
1918,2.1635
1919,3.5295
1920,4.2011
1921,2.0675
1922,1.9923
1923,2.5947
1924,1.3962
1925,1.3631
1926,3.2564
1927,4.025
1928,5.357
1929,7.9835
1930,5.2561
1931,5.5921
1932,1.3654
1933,4.1098
1934,5.6205
1935,3.9643
1936,2.8021
1937,4.3698
1938,4.0036
1939,1.8681
1940,3.108
1941,4.3158
1942,5.637
1943,5.1354
1944,4.425
1945,3.6797
1946,3.025
1947,1.625
1948,5.133
1949,4.975
1950,4.15
1951,5.1265
1952,3.0938
1953,6.6312
1954,2.1139
1955,3.6312
1956,3.0288
1957,5.6762
1958,1.1806
1959,3.5938
1960,5.5376
1961,5.2601
1962,1.7311
1963,3.5667
1964,7.3151
1965,3.1958
1966,8.3209
1967,3.6475
1968,6.6131
1969,3.1765
1970,4.125
1971,4.825
1972,2.9423
1973,1.6993
1974,5.5248
1975,2.6371
1976,2.3973
1977,5.1915
1978,3.6806
1979,1.6571
1980,3.9722
1981,4.375
1982,2.8342
1983,1.9926
1984,3.4044
1985,3.4482
1986,2.1607
1987,6.7587
1988,4.4762
1989,1.5071
1990,3.9336
1991,2.7593
1992,2.9222
1993,1.625
1994,3.1776
1995,3.0954
1996,8.0073
1997,3.6176
1998,2.6528
1999,1.8993
2000,2.6875
2001,4.4784
2002,4.5333
2003,2.4821
2004,3.4712
2005,1.2101
2006,2.325
2007,3.7969
2008,6.7247
2009,5.0253
2010,3.0819
2011,2.7614
2012,10.6868
2013,1.4632
2014,3.0219
2015,4.3173
2016,6.7613
2017,6.822
2018,3.5403
2019,3.125
2020,6.7228
2021,1.5714
2022,3.4449
2023,3.5909
2024,2.037
2025,7.0177
2026,2.6894
2027,2.7917
2028,2.3712
2029,1.1915
2030,4.5987
2031,4.1615
2032,4.0444
2033,2.3567
2034,3.6583
2035,3.0429
2036,3.2756
2037,3.6765
2038,2.3682
2039,1.4327
2040,5.6875
2041,2.9474
2042,3.3906
2043,4.9
2044,9.1531
2045,1.73
2046,2.3438
2047,3.6071
2048,5.716
2049,1.6402
2050,4.2857
2051,2.5352
2052,3.625
2053,4.0524
2054,4.3833
2055,4.3039
2056,3.625
2057,3.0217
2058,4.3826
2059,1.9667
2060,4.412
2061,3.6
2062,2.0109
2063,6.838
2064,4.6048
2065,8.7288
2066,2.3944
2067,1.3365
2068,4.3456
2069,7.611
2070,2.0469
2071,2.9926
2072,2.4113
2073,1.2746
2074,4.636
2075,3.725
2076,2.2429
2077,2.8169
2078,5.0574
2079,1.5313
2080,2.9539
2081,8.5491
2082,1.6607
2083,3.0357
2084,2.9583
2085,6.1737
2086,5.0346
2087,3.2415
2088,2.9877
2089,3.6361
2090,5.778
2091,3.5481
2092,2.4333
2093,2.375
2094,1.4125
2095,1.6513
2096,2.442
2097,6.837
2098,3.1719
2099,5.6441
2100,0.6991
2101,2.8636
2102,3.2104
2103,4.2985
2104,2.4912
2105,4.0
2106,2.5417
2107,0.4999
2108,3.1406
2109,1.4719
2110,1.575
2111,2.7019
2112,7.0469
2113,2.625
2114,5.0778
2115,3.3958
2116,3.2197
2117,3.9375
2118,2.724
2119,5.0864
2120,5.0917
2121,2.1587
2122,4.7973
2123,3.0135
2124,4.375
2125,4.3658
2126,1.0349
2127,1.9405
2128,2.4213
2129,4.7589
2130,1.6903
2131,2.6146
2132,3.5114
2133,3.4455
2134,4.1842
2135,5.898
2136,5.4496
2137,3.5481
2138,3.875
2139,7.4787
2140,7.0352
2141,2.1287
2142,4.8083
2143,3.434
2144,4.45
2145,5.3368
2146,4.0905
2147,1.6111
2148,3.5
2149,2.3583
2150,5.1524
2151,4.0333
2152,4.4561
2153,2.0694
2154,1.9954
2155,1.4301
2156,2.6121
2157,3.1884
2158,6.3712
2159,2.3221
2160,2.0057
2161,3.5
2162,4.8
2163,2.6181
2164,3.2813
2165,2.9286
2166,3.9514
2167,2.875
2168,7.2772
2169,2.4741
2170,1.7696
2171,2.0547
2172,3.3534
2173,2.875
2174,15.0001
2175,1.5394
2176,2.9821
2177,3.2279
2178,1.8611
2179,4.1053
2180,6.4696
2181,4.5972
2182,3.7321
2183,7.1148
2184,2.925
2185,2.2328
2186,6.4419
2187,1.4038
2188,5.2497
2189,1.9704
2190,3.0875
2191,2.6136
2192,3.3214
2193,4.3958
2194,6.746
2195,2.5417
2196,2.9
2197,2.5769
2198,3.2857
2199,6.3249
2200,8.4438
2201,4.4091
2202,6.6494
2203,1.0227
2204,1.625
2205,3.415
2206,5.9632
2207,2.575
2208,2.6771
2209,2.8727
2210,3.3466
2211,4.0795
2212,3.2545
2213,2.7125
2214,2.2019
2215,5.0733
2216,2.1694
2217,2.2328
2218,3.7583
2219,6.1648
2220,2.3542
2221,4.1429
2222,4.7143
2223,3.7831
2224,3.2895
2225,7.4382
2226,3.5649
2227,4.9732
2228,2.1
2229,3.8056
2230,4.0962
2231,7.0329
2232,2.8359
2233,2.9844
2234,3.0909
2235,2.1394
2236,2.6368
2237,2.806
2238,5.9333
2239,3.7562
2240,3.0147
2241,2.1375
2242,8.1125
2243,3.6133
2244,4.8316
2245,5.4527
2246,5.4683
2247,4.7357
2248,1.767
2249,4.2708
2250,2.25
2251,3.6845
2252,3.6667
2253,4.0159
2254,3.3611
2255,6.0252
2256,2.725
2257,4.0327
2258,10.157
2259,2.9853
2260,5.93
2261,4.0417
2262,5.1507
2263,2.1722
2264,5.0445
2265,2.2993
2266,5.3168
2267,4.9559
2268,6.0774
2269,3.2917
2270,3.9226
2271,7.2147
2272,3.1696
2273,4.3897
2274,3.8125
2275,2.135
2276,2.0564
2277,8.2737
2278,2.8393
2279,4.8929
2280,2.375
2281,4.5536
2282,3.3067
2283,2.7159
2284,3.3542
2285,4.9297
2286,2.652
2287,3.4236
2288,2.2138
2289,4.7946
2290,4.8523
2291,3.628
2292,3.253
2293,1.6111
2294,3.2636
2295,2.3075
2296,4.263
2297,2.1173
2298,7.472
2299,4.8717
2300,3.0781
2301,5.2
2302,5.4024
2303,2.8281
2304,15.0001
2305,1.9805
2306,2.8214
2307,2.4375
2308,4.8542
2309,2.7
2310,3.1212
2311,8.163
2312,5.4716
2313,5.2539
2314,4.1372
2315,2.8654
2316,2.4848
2317,3.375
2318,1.8828
2319,7.0242
2320,3.1736
2321,6.2631
2322,2.3269
2323,2.3056
2324,5.8186
2325,3.2425
2326,2.5833
2327,4.5913
2328,1.5357
2329,3.2083
2330,1.5
2331,2.7986
2332,4.2159
2333,6.0653
2334,5.6305
2335,2.2417
2336,10.675
2337,3.975
2338,3.3056
2339,3.4583
2340,4.2841
2341,4.05
2342,3.8125
2343,1.8375
2344,4.0268
2345,3.443
2346,2.035
2347,1.7172
2348,3.0927
2349,1.51
2350,7.1497
2351,7.2423
2352,3.775
2353,2.5938
2354,2.4167
2355,4.5987
2356,4.2212
2357,5.6876
2358,3.4643
2359,3.8582
2360,2.0227
2361,3.7292
2362,5.1238
2363,2.1964
2364,10.0285
2365,2.0268
2366,2.0658
2367,4.8611
2368,1.6728
2369,3.4107
2370,3.567
2371,3.9461
2372,7.2532
2373,5.0278
2374,2.2357
2375,4.1679
2376,5.2907
2377,4.5726
2378,4.3667
2379,2.2356
2380,2.3284
2381,2.4003
2382,7.9068
2383,6.6125
2384,3.3824
2385,3.1083
2386,2.1366
2387,1.9189
2388,15.0001
2389,6.5234
2390,4.4882
2391,4.4453
2392,1.775
2393,2.1875
2394,2.15
2395,5.543
2396,1.6892
2397,2.1005
2398,4.3333
2399,3.0862
2400,5.4103
2401,5.422
2402,2.125
2403,8.3634
2404,4.0556
2405,5.6206
2406,5.8819
2407,1.7083
2408,4.7298
2409,2.5685
2410,5.766
2411,5.0769
2412,2.1793
2413,2.975
2414,4.9234
2415,3.233
2416,3.9479
2417,1.6172
2418,2.7989
2419,4.1042
2420,3.1442
2421,3.5073
2422,2.875
2423,2.7757
2424,3.4444
2425,7.1155
2426,7.2118
2427,2.0921
2428,3.558
2429,4.7333
2430,3.0833
2431,2.7917
2432,1.9779
2433,3.0134
2434,2.7083
2435,8.0784
2436,5.0072
2437,4.175
2438,5.9356
2439,4.3227
2440,4.163
2441,1.9829
2442,5.5501
2443,2.8125
2444,2.1542
2445,2.5662
2446,2.7917
2447,1.625
2448,3.7333
2449,4.4671
2450,1.695
2451,1.25
2452,3.8897
2453,1.947
2454,3.5859
2455,6.3809
2456,5.8623
2457,4.6293
2458,1.7165
2459,3.125
2460,3.9659
2461,2.182
2462,1.6955
2463,3.7708
2464,4.1083
2465,0.977
2466,4.6042
2467,5.9522
2468,1.6063
2469,4.7625
2470,2.0781
2471,2.1458
2472,2.3929
2473,3.0179
2474,2.875
2475,6.0604
2476,2.1759
2477,4.6364
2478,2.1776
2479,2.1932
2480,2.6485
2481,2.8919
2482,1.077
2483,2.9449
2484,4.8125
2485,5.35
2486,6.6265
2487,3.7917
2488,1.7411
2489,1.2404
2490,2.2454
2491,2.6
2492,7.1193
2493,4.3693
2494,2.65
2495,4.625
2496,6.5587
2497,3.5822
2498,2.621
2499,5.1185
2500,3.65
2501,3.5521
2502,2.7566
2503,2.8542
2504,1.6724
2505,3.7153
2506,5.1534
2507,4.5272
2508,3.2464
2509,5.149
2510,2.9844
2511,3.0352
2512,4.2051
2513,2.0398
2514,3.5625
2515,3.0521
2516,0.9782
2517,2.1679
2518,5.0176
2519,5.1071
2520,4.5648
2521,5.5936
2522,4.75
2523,1.0769
2524,5.012
2525,4.0556
2526,7.0217
2527,2.2411
2528,5.0997
2529,2.375
2530,2.3594
2531,4.9394
2532,3.8676
2533,4.1742
2534,2.9688
2535,4.1797
2536,1.8229
2537,5.0861
2538,5.5601
2539,2.9167
2540,4.6375
2541,2.9145
2542,4.7917
2543,3.6016
2544,5.187
2545,3.1406
2546,3.9063
2547,1.9208
2548,3.0833
2549,5.1187
2550,4.0583
2551,2.7434
2552,1.5506
2553,7.218
2554,2.9185
2555,2.6098
2556,5.2051
2557,2.7587
2558,4.6771
2559,10.0595
2560,3.4612
2561,3.1319
2562,2.87
2563,3.994
2564,3.0375
2565,6.2323
2566,1.6563
2567,3.2872
2568,2.067
2569,4.1429
2570,5.5787
2571,3.6186
2572,8.4284
2573,4.0
2574,3.3988
2575,4.0288
2576,2.5682
2577,3.2396
2578,3.375
2579,1.7548
2580,2.3851
2581,2.3917
2582,2.706
2583,6.0804
2584,7.3518
2585,4.8229
2586,4.75
2587,4.983
2588,7.9338
2589,4.9444
2590,2.2262
2591,1.6921
2592,6.1872
2593,2.64
2594,2.1574
2595,3.0549
2596,3.9792
2597,5.0951
2598,2.25
2599,3.5551
2600,3.8056
2601,2.3787
2602,2.9562
2603,5.1708
2604,3.7159
2605,5.212
2606,2.5352
2607,6.0622
2608,4.0408
2609,2.0
2610,13.0502
2611,1.7774
2612,7.0285
2613,1.775
2614,4.1652
2615,2.325
2616,1.758
2617,3.4233
2618,7.0907
2619,2.6553
2620,2.2863
2621,3.2656
2622,6.0497
2623,5.3849
2624,3.5255
2625,1.5
2626,5.5
2627,2.0057
2628,2.8426
2629,2.0417
2630,4.0966
2631,4.2708
2632,6.5044
2633,4.3571
2634,7.8521
2635,5.4298
2636,6.2141
2637,4.4861
2638,5.5381
2639,4.375
2640,3.4299
2641,3.0824
2642,5.1356
2643,3.7237
2644,1.7564
2645,3.7206
2646,3.5268
2647,3.2333
2648,3.016
2649,6.5249
2650,3.6742
2651,3.3214
2652,4.5481
2653,4.6908
2654,3.45
2655,1.8162
2656,2.425
2657,2.7321
2658,4.2222
2659,4.0109
2660,1.4511
2661,4.0156
2662,1.875
2663,3.2019
2664,2.4828
2665,2.3849
2666,6.1868
2667,7.2013
2668,2.875
2669,1.7262
2670,3.125
2671,4.5237
2672,2.8385
2673,5.0599
2674,2.3713
2675,4.0156
2676,4.6845
2677,0.8527
2678,3.8409
2679,5.285
2680,1.7016
2681,2.7179
2682,2.0132
2683,5.6877
2684,5.0113
2685,5.7097
2686,4.615
2687,4.7813
2688,2.7045
2689,3.5125
2690,1.8519
2691,2.1339
2692,4.275
2693,11.216
2694,5.8133
2695,10.2252
2696,3.75
2697,1.875
2698,2.6354
2699,2.5187
2700,2.2372
2701,1.7802
2702,4.7727
2703,4.6211
2704,1.5923
2705,4.6019
2706,4.88
2707,2.525
2708,3.0882
2709,2.5284
2710,2.3236
2711,3.775
2712,3.025
2713,4.7045
2714,8.9669
2715,6.2187
2716,5.0704
2717,3.6467
2718,3.5714
2719,3.0926
2720,6.2726
2721,2.5313
2722,5.2851
2723,3.5213
2724,5.0366
2725,2.8676
2726,3.1667
2727,3.3036
2728,3.599
2729,2.2596
2730,3.8125
2731,5.5849
2732,3.0288
2733,2.9708
2734,1.6667
2735,2.1773
2736,11.9993
2737,2.2292
2738,5.368
2739,3.9187
2740,3.0642
2741,2.625
2742,2.5637
2743,5.791
2744,2.4375
2745,1.6602
2746,2.8988
2747,5.0603
2748,2.2976
2749,2.8958
2750,3.6036
2751,3.0208
2752,7.2217
2753,3.0588
2754,2.517
2755,3.015
2756,3.6406
2757,4.7778
2758,1.0486
2759,2.4598
2760,2.5625
2761,4.2149
2762,2.4234
2763,4.75
2764,7.618
2765,3.2216
2766,5.2149
2767,2.9792
2768,5.2287
2769,4.6477
2770,4.7069
2771,4.9702
2772,4.0357
2773,3.587
2774,2.35
2775,2.5428
2776,2.6094
2777,8.0957
2778,4.1667
2779,3.425
2780,3.085
2781,1.9702
2782,2.6818
2783,2.4716
2784,2.6827
2785,3.7139
2786,3.15
2787,4.6484
2788,5.3279
2789,3.5568
2790,4.6324
2791,3.0263
2792,3.4
2793,6.4319
2794,6.8742
2795,6.1159
2796,3.75
2797,3.375
2798,3.5719
2799,3.5156
2800,0.9234
2801,3.8643
2802,5.6485
2803,5.8964
2804,4.2353
2805,2.5395
2806,2.4821
2807,2.7472
2808,3.0972
2809,6.2306
2810,3.2481
2811,3.01
2812,4.3036
2813,2.0871
2814,3.2632
2815,3.125
2816,4.3281
2817,3.6953
2818,3.4239
2819,3.1397
2820,2.5833
2821,3.4297
2822,2.3864
2823,3.5972
2824,2.9541
2825,3.1736
2826,3.3125
2827,3.5711
2828,3.5861
2829,3.3005
2830,3.2404
2831,3.4773
2832,2.8231
2833,2.0217
2834,1.5714
2835,1.6667
2836,3.3214
2837,1.0951
2838,1.1642
2839,2.1397
2840,4.9196
2841,1.1912
2842,2.6573
2843,5.1097
2844,1.8783
2845,1.7292
2846,2.5114
2847,8.0257
2848,3.8403
2849,2.5625
2850,2.5262
2851,5.8096
2852,4.7171
2853,5.6112
2854,4.8667
2855,2.2333
2856,2.7473
2857,3.5547
2858,6.2683
2859,4.0221
2860,3.875
2861,0.8056
2862,2.957
2863,3.5887
2864,3.5129
2865,3.0086
2866,3.7364
2867,10.7097
2868,3.5859
2869,4.2054
2870,6.8198
2871,4.4561
2872,2.625
2873,4.0353
2874,2.1563
2875,2.2868
2876,4.7069
2877,4.1513
2878,4.8862
2879,6.0436
2880,4.8098
2881,4.0368
2882,4.4818
2883,6.827
2884,2.7019
2885,4.5913
2886,3.87
2887,3.1797
2888,7.2316
2889,3.0703
2890,3.3125
2891,3.79
2892,4.0855
2893,6.4599
2894,4.5
2895,4.6875
2896,2.6528
2897,4.7273
2898,1.6437
2899,1.7155
2900,2.8657
2901,4.35
2902,2.6742
2903,3.9844
2904,5.4834
2905,2.598
2906,4.4
2907,2.0673
2908,2.4861
2909,5.9499
2910,2.883
2911,6.994
2912,3.4539
2913,1.9309
2914,4.6861
2915,3.4074
2916,4.4033
2917,4.2304
2918,1.5521
2919,6.0196
2920,3.809
2921,8.5574
2922,2.5008
2923,6.3861
2924,4.2917
2925,1.9209
2926,3.6364
2927,3.6217
2928,2.5208
2929,3.1944
2930,2.6563
2931,5.8855
2932,2.7198
2933,6.1359
2934,3.5288
2935,2.5158
2936,1.745
2937,5.6975
2938,9.1373
2939,1.8281
2940,6.9483
2941,3.6447
2942,8.1564
2943,2.1182
2944,1.8618
2945,4.0938
2946,2.6442
2947,1.7574
2948,3.1111
2949,3.4148
2950,1.5625
2951,3.75
2952,5.2396
2953,1.6607
2954,2.5667
2955,2.5772
2956,4.2431
2957,3.8333
2958,5.1165
2959,4.125
2960,2.6643
2961,5.6302
2962,2.415
2963,2.7372
2964,3.5833
2965,5.345
2966,2.1563
2967,3.2091
2968,1.8792
2969,4.0547
2970,1.4688
2971,4.3836
2972,6.2135
2973,6.487
2974,2.2462
2975,2.3333
2976,1.65
2977,4.2898
2978,4.3897
2979,1.75
2980,3.1104
2981,3.4531
2982,5.2497
2983,7.2986
2984,1.3269
2985,15.0001
2986,10.5536
2987,2.2578
2988,9.4667
2989,2.0978
2990,7.2929
2991,4.087
2992,3.4375
2993,2.9081
2994,5.5922
2995,9.9071
2996,2.7361
2997,2.8967
2998,2.125
2999,1.9485
3000,2.084
3001,6.057
3002,5.2533
3003,3.0375
3004,4.625
3005,5.5545
3006,3.875
3007,4.0
3008,6.9903
3009,4.4097
3010,3.7059
3011,3.1333
3012,2.2121
3013,4.3008
3014,4.8646
3015,1.3039
3016,4.5909
3017,5.1695
3018,1.6944
3019,1.516
3020,1.9402
3021,4.375
3022,2.3924
3023,3.1213
3024,2.375
3025,2.7262
3026,2.5029
3027,1.525
3028,3.125
3029,2.4206
3030,2.825
3031,3.0465
3032,4.0208
3033,3.3472
3034,3.1964
3035,6.3669
3036,1.3527
3037,2.8348
3038,6.1444
3039,2.8917
3040,3.2123
3041,6.0142
3042,8.1221
3043,5.0719
3044,8.7172
3045,5.4171
3046,2.7578
3047,3.8816
3048,3.2717
3049,2.9732
3050,3.1929
3051,2.1136
3052,2.7
3053,2.2813
3054,4.3889
3055,4.8125
3056,6.4958
3057,3.2344
3058,4.1302
3059,8.7015
3060,2.75
3061,4.6125
3062,2.7083
3063,5.5592
3064,3.0723
3065,5.4122
3066,4.25
3067,2.9375
3068,2.5428
3069,3.3616
3070,2.125
3071,4.7721
3072,1.8261
3073,2.9605
3074,6.0
3075,2.7907
3076,1.5273
3077,4.5936
3078,7.1264
3079,2.5457
3080,2.5978
3081,2.4917
3082,4.7932
3083,4.4472
3084,2.2094
3085,3.7672
3086,2.785
3087,2.8194
3088,2.4432
3089,3.1806
3090,3.0967
3091,2.3272
3092,3.5938
3093,2.6399
3094,6.2403
3095,3.6964
3096,3.9443
3097,2.2467
3098,4.7446
3099,3.5646
3100,4.8359
3101,2.8393
3102,3.2969
3103,3.9091
3104,1.7719
3105,5.7509
3106,7.1273
3107,3.5714
3108,2.4827
3109,3.069
3110,3.4698
3111,5.2114
3112,5.5942
3113,12.2547
3114,6.348
3115,4.45
3116,4.4063
3117,4.75
3118,3.6629
3119,2.76
3120,3.7326
3121,4.8125
3122,6.0672
3123,3.3937
3124,4.2891
3125,5.2327
3126,3.25
3127,4.6629
3128,4.125
3129,11.1118
3130,2.5562
3131,1.7257
3132,4.0132
3133,3.312
3134,1.9881
3135,2.3657
3136,2.5321
3137,1.2292
3138,1.6343
3139,3.2305
3140,2.3169
3141,2.875
3142,2.8261
3143,2.7794
3144,1.175
3145,1.947
3146,7.3753
3147,3.8355
3148,3.725
3149,4.5824
3150,4.0469
3151,2.3625
3152,1.6686
3153,2.5667
3154,4.1346
3155,3.4005
3156,4.0801
3157,5.1194
3158,2.6768
3159,2.8173
3160,4.5913
3161,1.9767
3162,2.6019
3163,3.6583
3164,3.2589
3165,3.5417
3166,3.0
3167,2.4866
3168,10.1275
3169,2.3958
3170,5.8691
3171,2.3487
3172,3.4722
3173,3.9837
3174,6.7867
3175,3.9875
3176,1.808
3177,2.45
3178,4.801
3179,6.9935
3180,7.5426
3181,4.1812
3182,5.0325
3183,5.1795
3184,6.0199
3185,6.3875
3186,4.9087
3187,4.3261
3188,1.7039
3189,4.8971
3190,3.5966
3191,1.3
3192,1.2614
3193,2.0978
3194,5.6409
3195,3.5542
3196,3.0114
3197,3.8125
3198,8.0379
3199,2.6652
3200,2.8562
3201,4.4205
3202,4.0972
3203,2.2364
3204,3.1603
3205,4.125
3206,1.9135
3207,5.2305
3208,7.1221
3209,2.6914
3210,10.8111
3211,1.6236
3212,2.3929
3213,2.3684
3214,1.0391
3215,3.7361
3216,4.7813
3217,9.3586
3218,1.4821
3219,2.6319
3220,11.4233
3221,5.2759
3222,6.3302
3223,5.1708
3224,4.7813
3225,2.6429
3226,3.8177
3227,1.0298
3228,7.316
3229,5.0653
3230,8.2816
3231,2.8007
3232,2.6429
3233,5.2099
3234,3.275
3235,4.3986
3236,4.4231
3237,4.39
3238,2.8728
3239,4.6727
3240,2.875
3241,3.625
3242,2.8631
3243,4.3981
3244,5.6345
3245,4.8542
3246,6.1187
3247,2.2167
3248,2.8068
3249,1.76
3250,3.695
3251,4.5812
3252,2.6929
3253,1.9208
3254,3.045
3255,4.1645
3256,4.2054
3257,1.3343
3258,2.5445
3259,2.6629
3260,3.5179
3261,4.2422
3262,2.9643
3263,4.6186
3264,4.8953
3265,3.835
3266,5.0714
3267,3.2361
3268,2.3715
3269,4.6302
3270,4.6957
3271,0.8106
3272,6.9014
3273,2.7153
3274,2.1935
3275,5.3409
3276,8.105
3277,3.1486
3278,1.8355
3279,2.1199
3280,5.3951
3281,4.0375
3282,2.6136
3283,4.6375
3284,1.1552
3285,2.5
3286,5.5
3287,5.0203
3288,3.087
3289,1.5407
3290,4.4722
3291,3.7237
3292,3.058
3293,3.024
3294,5.3743
3295,3.6161
3296,2.4735
3297,5.2523
3298,2.9896
3299,3.7731
3300,1.7206
3301,3.875
3302,3.2981
3303,3.8095
3304,3.2685
3305,5.273
3306,7.2211
3307,3.0313
3308,2.2692
3309,2.1449
3310,2.1774
3311,1.7228
3312,3.016
3313,2.8281
3314,3.125
3315,6.0335
3316,4.9102
3317,5.036
3318,3.9643
3319,4.5083
3320,5.0012
3321,3.5294
3322,3.05
3323,5.8283
3324,3.0638
3325,3.7303
3326,3.8
3327,1.9013
3328,6.6603
3329,4.875
3330,3.7891
3331,3.3472
3332,4.0208
3333,4.0484
3334,3.2388
3335,2.9764
3336,3.9848
3337,4.2083
3338,2.9459
3339,2.679
3340,3.6602
3341,4.1429
3342,4.5707
3343,2.9693
3344,4.2132
3345,2.1411
3346,2.2273
3347,4.225
3348,2.3864
3349,3.6667
3350,2.1573
3351,4.2289
3352,4.625
3353,2.0833
3354,5.0532
3355,1.7227
3356,3.3724
3357,4.0714
3358,2.3333
3359,2.8333
3360,2.3598
3361,10.7751
3362,1.9963
3363,3.4896
3364,3.676
3365,5.7965
3366,4.064
3367,2.8203
3368,4.8194
3369,3.1654
3370,1.3286
3371,5.1896
3372,3.9464
3373,1.8015
3374,2.7634
3375,3.6509
3376,4.526
3377,6.0582
3378,3.1719
3379,1.8958
3380,3.2154
3381,5.2949
3382,4.2121
3383,3.3199
3384,3.5125
3385,3.3929
3386,3.049
3387,3.5278
3388,7.7062
3389,4.6827
3390,2.3906
3391,3.2976
3392,3.8625
3393,4.8371
3394,2.3942
3395,4.6864
3396,2.9
3397,3.7708
3398,3.2484
3399,3.2917
3400,3.375
3401,3.2369
3402,3.3421
3403,2.4397
3404,1.7708
3405,3.775
3406,2.558
3407,2.2132
3408,6.005
3409,2.1766
3410,9.802
3411,4.4357
3412,3.0472
3413,4.1687
3414,2.0878
3415,2.0556
3416,4.9744
3417,3.3864
3418,3.0357
3419,7.4729
3420,2.186
3421,3.1042
3422,1.4
3423,2.5259
3424,5.451
3425,3.2135
3426,4.4028
3427,6.0238
3428,3.3603
3429,2.535
3430,8.0448
3431,2.8167
3432,3.375
3433,1.5455
3434,1.1019
3435,1.0
3436,5.2486
3437,2.1705
3438,3.8272
3439,2.4054
3440,3.2865
3441,4.1926
3442,4.3083
3443,1.9386
3444,2.1382
3445,1.5714
3446,2.3724
3447,5.1815
3448,3.5455
3449,5.25
3450,3.776
3451,2.1056
3452,3.5109
3453,3.95
3454,4.6467
3455,1.0
3456,10.7569
3457,2.2548
3458,2.34
3459,2.0147
3460,5.1586
3461,2.5363
3462,3.1628
3463,3.2083
3464,3.1713
3465,3.875
3466,2.3224
3467,2.9798
3468,6.1632
3469,2.6635
3470,2.2788
3471,4.025
3472,4.6125
3473,3.9607
3474,2.4875
3475,3.2331
3476,8.2673
3477,2.4167
3478,3.8864
3479,3.6375
3480,4.4063
3481,2.9167
3482,4.7391
3483,6.8333
3484,2.1061
3485,3.4196
3486,1.9837
3487,4.5687
3488,2.6932
3489,2.5842
3490,6.9754
3491,3.1042
3492,5.296
3493,3.9808
3494,1.7301
3495,6.155
3496,2.3333
3497,1.5625
3498,2.7043
3499,5.1057
3500,2.1865
3501,3.075
3502,3.7344
3503,4.3603
3504,15.0001
3505,4.1164
3506,3.1517
3507,3.8906
3508,5.0519
3509,7.9885
3510,2.239
3511,6.02
3512,1.2157
3513,1.8625
3514,2.095
3515,8.2374
3516,1.5278
3517,3.1538
3518,1.5662
3519,2.6531
3520,3.5172
3521,2.1151
3522,3.4934
3523,3.3958
3524,2.9688
3525,3.4821
3526,3.7454
3527,4.2099
3528,2.0511
3529,0.7591
3530,2.5792
3531,3.2031
3532,5.0897
3533,7.7197
3534,1.3523
3535,4.2262
3536,4.5484
3537,2.3533
3538,6.7977
3539,2.1806
3540,2.3382
3541,2.5
3542,3.0972
3543,5.5
3544,5.3462
3545,4.817
3546,3.5
3547,4.6765
3548,3.6148
3549,4.7019
3550,5.0
3551,4.6
3552,2.5104
3553,2.7316
3554,5.5
3555,2.5101
3556,3.9816
3557,3.7333
3558,0.9614
3559,6.2715
3560,2.8322
3561,5.7881
3562,2.9444
3563,6.396
3564,2.4962
3565,4.0043
3566,7.0844
3567,3.631
3568,2.2845
3569,4.25
3570,3.6563
3571,4.5625
3572,4.875
3573,7.0813
3574,2.7845
3575,2.655
3576,4.369
3577,4.5714
3578,4.125
3579,4.4659
3580,1.8167
3581,2.4196
3582,10.9704
3583,3.9617
3584,0.4999
3585,3.7321
3586,3.9306
3587,4.3438
3588,3.9091
3589,2.5074
3590,3.5547
3591,4.5491
3592,4.6458
3593,2.8071
3594,3.7644
3595,5.7407
3596,2.197
3597,3.6912
3598,4.5135
3599,3.1429
3600,6.981
3601,4.0631
3602,2.2765
3603,5.0111
3604,3.9755
3605,5.4786
3606,4.9516
3607,5.9285
3608,5.2887
3609,2.0469
3610,4.2727
3611,6.0878
3612,4.0938
3613,2.9318
3614,3.9128
3615,2.5652
3616,5.7393
3617,3.5379
3618,2.6724
3619,7.0565
3620,2.8247
3621,4.0795
3622,3.8424
3623,2.9559
3624,2.6466
3625,2.77
3626,1.6136
3627,0.8075
3628,2.9559
3629,3.0909
3630,3.9855
3631,5.5121
3632,4.8438
3633,4.25
3634,2.9896
3635,3.0143
3636,3.4836
3637,5.5647
3638,3.1106
3639,2.5721
3640,6.2661
3641,2.8056
3642,4.516
3643,4.6071
3644,2.0469
3645,3.8018
3646,8.1782
3647,4.7804
3648,3.2235
3649,3.5341
3650,2.4706
3651,2.6288
3652,2.2361
3653,3.05
3654,2.6
3655,3.8056
3656,3.5673
3657,1.7378
3658,3.5046
3659,5.3813
3660,5.2375
3661,6.4667
3662,3.0865
3663,3.0
3664,11.9666
3665,5.0855
3666,3.1796
3667,4.375
3668,8.565
3669,2.6053
3670,4.5913
3671,4.4853
3672,4.4625
3673,5.5767
3674,3.5893
3675,5.6147
3676,2.1583
3677,2.0147
3678,5.0066
3679,1.7237
3680,4.5278
3681,5.8718
3682,5.1545
3683,3.6219
3684,1.4028
3685,4.5417
3686,1.6929
3687,2.9735
3688,4.2224
3689,3.2645
3690,2.947
3691,2.1863
3692,2.7375
3693,2.5952
3694,3.5156
3695,3.6788
3696,7.5
