Unnamed__0,nuclear_consumption,country
2509,,bermuda
12797,,myanmar
1839,,bahamas
8467,,guinea
1811,0.0,azerbaijan
15315,,oceania
18128,0.0,south korea
8340,,guatemala
1646,,australia and new zealand (eia)
20275,,ukraine
12787,,myanmar
6156,,equatorial guinea
8732,6086.22,high-income countries
7335,1227.475,france
14061,2474.653,north america
14887,,oecd - europe (eia)
11280,,madagascar
3710,,canada
7230,59.253,finland
20585,126.71,united kingdom
9949,,italy
3726,35.668,canada
17522,,seychelles
18712,33.962,sweden
3358,,burundi
12125,16.632,middle east (ei)
1743,0.0,austria
15409,,oman
20324,243.877,ukraine
19256,,tanzania
2281,,belarus
14326,,north korea
700,,algeria
3648,,cameroon
4741,,costa rica
5619,,dominican republic
17770,,somalia
6182,,eritrea
9791,,israel
4282,,chile
11800,,mauritius
11866,,mexico
12984,,nepal
6405,,eurasia (eia)
12021,,middle africa (ei)
8166,,greenland
9261,21.607,india
20202,,uganda
2650,,bolivia
17915,36.958,south africa
8280,,guadeloupe
4162,,chile
9668,,ireland
7914,,ghana
6410,,eurasia (eia)
9078,,ieo oecd - europe (eia)
19569,,trinidad and tobago
21135,,venezuela
5496,,denmark
20021,,u.s. territories (eia)
16003,,persian gulf (shift)
3327,,burundi
10973,,low-income countries
383,,africa (shift)
3155,,bulgaria
12136,,middle east (eia)
238,20.586,africa
20112,,ussr
18749,168.491,sweden
323,24.957,africa (ei)
12276,,middle east (shift)
4767,,costa rica
11522,0.0,malaysia
3513,,cambodia
11401,,malawi
1370,1357.448,asia pacific (ei)
11594,,maldives
9996,0.0,italy
382,,africa (shift)
20725,,united states pacific islands (shift)
5869,,ecuador
14197,,north america (shift)
21240,,vietnam
51,,afghanistan
5915,0.0,ecuador
19674,,tunisia
17177,,saint vincent and the grenadines
8695,,high-income countries
1051,22.008,argentina
5613,,dominican republic
15102,,opec (shift)
9163,,iceland
665,0.0,algeria
5248,,czechoslovakia
5778,,east timor
20762,,united states territories (shift)
17099,,saint lucia
3060,,brunei
20,,asean (ember)
8569,,guyana
10463,0.0,kuwait
8370,,guatemala
9955,,italy
17244,,sao tome and principe
16534,0.0,portugal
15088,,opec (shift)
4519,,colombia
1714,,austria
18152,190.195,south korea
7572,,gabon
17632,,singapore
12486,,montserrat
4370,0.0,china
10719,,lesotho
254,34.318,africa
8213,,grenada
6710,2538.286,europe (ei)
15450,,oman
21413,,western africa (ei)
16426,0.0,poland
6037,0.0,egypt
17948,,south america
8602,,haiti
2250,0.0,belarus
5954,,ecuador
3696,,canada
16122,,peru
6130,,equatorial guinea
6560,,eurasia (shift)
13427,,nicaragua
17501,,seychelles
2929,0.0,brazil
11235,,macao
9276,61.478,india
5866,,ecuador
2502,,bermuda
12668,,mozambique
5606,,dominican republic
15343,0.0,oceania
18966,,syria
3333,,burundi
2923,0.0,brazil
5249,,czechoslovakia
16570,,portugal
425,,africa (shift)
17129,,saint pierre and miquelon
12520,,montserrat
7108,,faroe islands
35,,afghanistan
12403,,mongolia
18212,,south korea and other oecd asia (eia)
19842,,turkey
8539,,guinea-bissau
11814,,mexico
18183,,south korea and other oecd asia (eia)
17689,37.684,slovakia
8417,,guatemala
11114,0.0,lower-middle-income countries
6943,,european union (27)
20079,,ussr
7835,,ghana
1937,,bahrain
16311,,philippines
21373,,wake island (shift)
17975,,south america
17656,26.622,slovakia
7005,1522.534,european union (27)
2066,,bangladesh
3736,171.729,canada
10243,1.078,kazakhstan
13671,,nigeria
20781,,united states territories (shift)
21480,,western sahara
3488,,cambodia
6143,,equatorial guinea
19628,,tunisia
19762,,turkey
17677,49.181,slovakia
8410,,guatemala
5757,,east germany (eia)
18680,,sweden
18796,,switzerland
20271,,ukraine
19872,,turkmenistan
16307,0.0,philippines
1997,,bahrain
21773,,zambia
6519,,eurasia (shift)
4268,,chile
3365,,burundi
6811,,europe (shift)
15000,,opec (ei)
20847,,upper-middle-income countries
8274,,guadeloupe
10883,,libya
17409,,senegal
21086,,venezuela
8001,,greece
6061,0.0,egypt
13767,371.281,non-oecd (ei)
4521,,colombia
15747,1.668,pakistan
5709,,eu28 (shift)
2953,17.156,brazil
2481,,benin
7848,,ghana
15076,,opec (shift)
16640,,qatar
2648,,bolivia
4509,,colombia
15229,,opec - south america (eia)
7191,47.27,finland
16318,,philippines
20571,206.013,united kingdom
19740,,turkey
17232,,samoa
11556,,maldives
12086,0.0,middle east (ei)
1796,,austria
5372,,democratic republic of congo
17509,,seychelles
12152,,middle east (eia)
12096,0.0,middle east (ei)
7147,,fiji
10475,0.0,kuwait
469,,albania
21640,,yemen
11565,,maldives
11012,,low-income countries
9476,,iran
1830,,azerbaijan
4962,,cuba
11747,,mauritania
14939,,oecd - north america (eia)
16833,,romania
11148,277.957,lower-middle-income countries
4578,,congo
183,,africa
11208,0.0,luxembourg
1021,,argentina
13009,,nepal
2306,,belgium
4339,,china
15967,,persian gulf (eia)
7547,,gabon
19722,,tunisia
909,,antarctica
1622,,australia
11753,,mauritania
4676,,congo
14268,,north america (shift)
17171,,saint vincent and the grenadines
9588,,iraq
8353,,guatemala
9201,,india
16261,,philippines
7697,,germany
6724,3103.723,europe (ei)
1691,,austria
4501,0.0,colombia
3896,,central & south america (eia)
15179,,opec - africa (eia)
1669,,australia and new zealand (eia)
7059,,falkland islands
18814,,switzerland
14788,,oecd (shift)
15435,,oman
5971,,egypt
8716,1779.031,high-income countries
536,,albania
9736,0.0,ireland
880,,antarctica
6599,,europe
15424,,oman
2625,,bolivia
4918,,croatia
10455,0.0,kuwait
18006,0.0,south america
14215,,north america (shift)
1083,,armenia
7250,,france
11075,,lower-middle-income countries
2476,,benin
13321,,new zealand
15859,,papua new guinea
8986,,ieo - africa (eia)
15267,,oceania
21615,7653.722,world
1461,,asia and oceania (shift)
20962,,uruguay
19698,,tunisia
12348,,mongolia
2192,,barbados
7767,370.264,germany
20225,,ukraine
4942,,cuba
11885,0.0,mexico
6352,,eswatini
14672,,oecd (eia)
13920,,non-opec (eia)
17072,,saint lucia
395,,africa (shift)
10710,,lesotho
15462,,oman
3382,,burundi
9046,,ieo - middle east (eia)
16658,,qatar
13389,0.0,new zealand
9240,5.104,india
15912,,paraguay
21101,,venezuela
21947,,zimbabwe
10261,,kazakhstan
19892,,turkmenistan
11987,,micronesia (country)
19234,,tanzania
21666,,yemen
4594,,congo
13917,,non-opec (eia)
4345,,china
16446,0.0,poland
16764,,reunion
7791,374.362,germany
5321,,democratic republic of congo
13505,,niger
7855,,ghana
21441,0.0,western africa (ei)
13399,,new zealand
10095,,japan
5787,,eastern africa (ei)
11347,,madagascar
10445,0.0,kuwait
3115,,brunei
11985,,micronesia (country)
332,,africa (ember)
17403,,saudi arabia
16208,,peru
16024,,persian gulf (shift)
767,,angola
14968,,opec (ei)
14480,,norway
7551,,gabon
2284,14.514,belarus
6283,,eswatini
6776,,europe (shift)
3154,,bulgaria
12793,,myanmar
2875,,brazil
464,,africa (shift)
20246,,ukraine
18893,,syria
19964,,tuvalu
5061,0.0,cyprus
11540,,malaysia
8905,,hungary
741,,american samoa
5843,,ecuador
7996,,greece
8573,,guyana
7713,,germany
10647,,lebanon
17367,0.0,saudi arabia
5397,,denmark
21478,,western sahara
5445,,denmark
4163,,chile
4348,0.0,china
13932,,non-opec (eia)
5262,,czechoslovakia
13154,,netherlands
14165,,north america (shift)
5571,,dominica
19283,,thailand
3927,,central african republic
15135,,opec (shift)
2917,,brazil
7724,,germany
4190,,chile
20159,,ussr
3110,,brunei
18762,,switzerland
13336,,new zealand
3053,,brunei
5766,,east timor
10383,,kuwait
11813,,mexico
246,30.218,africa
9142,0.0,iceland
7535,,gabon
12764,,mozambique
1667,,australia and new zealand (eia)
2208,,barbados
17256,,sao tome and principe
1344,30.097,asia pacific (ei)
6824,,europe (shift)
12366,,mongolia
6598,,europe
3168,,bulgaria
5281,,democratic republic of congo
12806,,myanmar
6159,,equatorial guinea
14504,,norway
2062,,bangladesh
2634,,bolivia
5023,,cuba
16196,,peru
8337,,guam
19419,,togo
19544,,trinidad and tobago
6666,3503.87,europe
7360,,french guiana
5104,,cyprus
8751,5196.753,high-income countries
16502,,portugal
15338,0.0,oceania
1022,,argentina
10347,,kiribati
7963,,gibraltar
10680,,lesotho
11960,,"mexico, chile, and other oecd americas (eia)"
14481,,norway
11528,0.0,malaysia
18719,110.791,sweden
17229,,samoa
11274,,madagascar
17654,17.451,slovakia
13231,,netherlands antilles
6340,,eswatini
2652,,bolivia
21974,,zimbabwe
16081,,persian gulf (shift)
8659,,high-income countries
3348,,burundi
10320,,kiribati
13537,,niger
12981,,nepal
16154,0.0,peru
18621,,suriname
16301,0.0,philippines
6091,,el salvador
19320,,thailand
1496,,asia and oceania (shift)
8048,0.0,greece
18148,159.783,south korea
300,35.886,africa (ei)
17955,,south america
114,,afghanistan
9109,0.0,iceland
12968,,nauru
20716,,united states pacific islands (shift)
13830,,non-oecd (eia)
8005,,greece
2696,,bolivia
2482,,benin
21029,,uzbekistan
3875,,central & south america (eia)
19995,,u.s. pacific islands (eia)
14677,,oecd (eia)
1822,,azerbaijan
6508,,eurasia (shift)
12269,,middle east (shift)
19940,,tuvalu
9984,6.265,italy
7773,450.597,germany
1469,,asia and oceania (shift)
6829,,europe (shift)
4593,,congo
6469,,eurasia (shift)
14667,,oecd (eia)
15839,,panama
12230,,middle east (shift)
3650,,cameroon
6160,,equatorial guinea
9013,,ieo - africa (eia)
21771,,zambia
18469,,sri lanka
3915,,central african republic
2448,,belize
10469,0.0,kuwait
4253,0.0,chile
20325,246.354,ukraine
21901,,zimbabwe
14298,,north korea
8768,,honduras
5612,,dominican republic
15926,,paraguay
6663,3435.652,europe
8830,0.0,hong kong
18050,62.037,south america
2631,,bolivia
7304,41.402,france
1273,,asia & oceania (eia)
1595,,australia
20084,,ussr
7040,,european union (eia)
21089,,venezuela
7333,1187.051,france
9715,,ireland
519,,albania
5598,,dominican republic
1490,,asia and oceania (shift)
20625,,united states
13745,,niue
10505,,kyrgyzstan
10580,,latin america and caribbean (ember)
4930,0.0,croatia
3868,,central & south america (eia)
890,,antarctica
6595,,europe
16595,,puerto rico
13083,,nepal
7179,0.0,finland
5393,,denmark
6208,0.0,estonia
15544,,other non-oecd - america (eia)
11931,27.144,mexico
172,,africa
13651,,nigeria
9684,,ireland
6153,,equatorial guinea
10473,0.0,kuwait
19402,,thailand
831,,angola
1961,,bahrain
8064,0.0,greece
19672,,tunisia
15156,,opec (shift)
15706,,pakistan
1831,,azerbaijan
18340,,spain
6230,0.0,estonia
11564,,maldives
2340,,belgium
18507,,sudan
18425,,sri lanka
2572,,bhutan
18691,,sweden
19292,,thailand
18752,145.613,sweden
4588,,congo
3351,,burundi
20435,0.0,united arab emirates
21832,,zambia
18614,,suriname
5521,,djibouti
4552,,comoros
21141,0.0,venezuela
887,,antarctica
21022,,uzbekistan
8997,,ieo - africa (eia)
5523,,djibouti
967,,argentina
11478,,malaysia
19036,,taiwan
9675,,ireland
12116,,middle east (ei)
8887,,hungary
2479,,benin
11641,,malta
3546,,cameroon
7886,,ghana
7989,,greece
6631,126.938,europe
2828,,botswana
16999,,saint helena
13832,,non-oecd (eia)
11035,,low-income countries
18833,17.905,switzerland
1470,,asia and oceania (shift)
1471,,asia and oceania (shift)
7435,,french polynesia
10563,,laos
16243,,philippines
7232,,france
6424,,eurasia (eia)
20043,,u.s. territories (eia)
16843,,romania
3709,,canada
17788,,somalia
13818,,non-oecd (eia)
15243,,opec - south america (eia)
12479,,montenegro
18908,,syria
6357,,eswatini
12101,0.0,middle east (ei)
2392,127.361,belgium
2194,,barbados
19319,,thailand
2477,,benin
21850,,zambia
19113,109.998,taiwan
4662,,congo
3341,,burundi
10732,,liberia
4608,,congo
21922,,zimbabwe
6404,,eurasia (eia)
12367,,mongolia
11146,266.883,lower-middle-income countries
11995,,micronesia (country)
18291,,spain
1031,0.0,argentina
13994,,north america
16916,338.192,russia
14908,,oecd - europe (eia)
12776,,myanmar
3106,,brunei
12972,,nepal
12097,0.0,middle east (ei)
1333,,asia (ember)
11788,,mauritius
3637,,cameroon
16511,,portugal
14423,0.0,north macedonia
6961,385.692,european union (27)
13770,633.224,non-oecd (ei)
16716,0.0,qatar
17458,,serbia
21624,6655.106,world
12347,,mongolia
12641,,morocco
17608,0.0,singapore
21039,,vanuatu
20938,851.088,upper-middle-income countries
4683,,congo
11873,,mexico
6022,,egypt
9433,,iran
19749,,turkey
4631,,congo
8743,6383.349,high-income countries
19417,,togo
20642,,united states
2347,,belgium
19726,,tunisia
19532,,trinidad and tobago
11785,,mauritius
1157,,asia
19577,,trinidad and tobago
6653,2945.098,europe
167,,africa
1135,,aruba
11621,,mali
4435,,colombia
8519,,guinea-bissau
10932,,low-income countries
2658,,bolivia
19246,,tanzania
5429,,denmark
17996,,south america
11161,345.594,lower-middle-income countries
7107,,faroe islands
20673,1146.03,united states
18525,,suriname
4743,,costa rica
11856,,mexico
10799,,libya
17927,38.6,south africa
20340,216.458,ukraine
553,,albania
6242,,eswatini
14720,,oecd (shift)
13987,,north america
1309,,asia & oceania (eia)
11831,,mexico
1725,,austria
5193,,czechoslovakia
9279,87.111,india
18664,,sweden
9552,,iraq
4614,,congo
8806,0.0,hong kong
13906,,non-opec (ei)
16719,0.0,qatar
8024,,greece
4286,,china
19699,,tunisia
10878,,libya
13872,,non-opec (ei)
10681,,lesotho
7944,,gibraltar
12860,,myanmar
17201,,samoa
14085,824.099,north america (ei)
1684,,austria
7156,,fiji
19308,,thailand
8941,0.0,hungary
15716,,pakistan
5665,,eu28 (shift)
10467,0.0,kuwait
9806,,israel
2024,,bangladesh
2894,,brazil
16459,,portugal
8734,6169.359,high-income countries
11827,,mexico
2789,,botswana
2004,,bangladesh
20779,,united states territories (shift)
13078,,nepal
8137,,greenland
18161,361.455,south korea
9818,,israel
14175,,north america (shift)
15002,,opec (ei)
10738,,liberia
9825,,israel
13285,,new caledonia
8263,,guadeloupe
11142,250.568,lower-middle-income countries
4351,0.0,china
3220,17.536,bulgaria
7043,,european union (eia)
77,,afghanistan
12901,,namibia
4396,291.608,china
1705,,austria
21999,,zimbabwe
21871,,zambia
11717,,martinique
12582,,morocco
992,,argentina
20867,,upper-middle-income countries
17176,,saint vincent and the grenadines
9693,,ireland
6379,,ethiopia
11887,0.0,mexico
21983,,zimbabwe
20786,,united states virgin islands
21860,,zambia
10504,,kyrgyzstan
10511,,kyrgyzstan
13589,,nigeria
8248,,grenada
18317,,spain
21875,,zambia
14655,,oecd (eia)
374,,africa (shift)
5639,,eu28 (shift)
1576,,australia
6509,,eurasia (shift)
20441,0.0,united arab emirates
13846,,non-oecd (eia)
5385,,democratic republic of congo
5206,,czechoslovakia
18685,,sweden
8352,,guatemala
17812,,south africa
3554,,cameroon
11612,,mali
8158,,greenland
17581,0.0,singapore
5067,0.0,cyprus
15512,,oman
7565,,gabon
14615,4741.878,oecd (ei)
6714,2702.059,europe (ei)
10309,,kenya
19124,70.271,taiwan
15474,,oman
13042,,nepal
15372,,oceania
17725,14.327,slovenia
21540,,world
4619,,congo
3721,2.943,canada
15173,,opec (shift)
1856,,bahamas
20496,,united kingdom
8511,,guinea-bissau
9749,0.0,ireland
12687,,mozambique
144,,afghanistan
8081,0.0,greece
4375,0.0,china
365,,africa (shift)
18187,,south korea and other oecd asia (eia)
16876,0.0,romania
15711,,pakistan
11180,,luxembourg
4135,,chad
5189,,czechoslovakia
18367,21.437,spain
8111,,greenland
17240,,sao tome and principe
10113,,japan
6075,,egypt
427,,africa (shift)
10062,,jamaica
1818,,azerbaijan
19295,,thailand
18483,,sudan
19440,,togo
10651,,lebanon
19157,,tajikistan
9059,,ieo - middle east (eia)
5900,,ecuador
13444,,nicaragua
20035,,u.s. territories (eia)
19727,,tunisia
7131,,faroe islands
7148,,fiji
3184,,bulgaria
18518,,suriname
8159,,greenland
19893,,turkmenistan
10506,,kyrgyzstan
7760,147.732,germany
2592,,bolivia
16508,,portugal
8103,,greenland
9809,,israel
1091,,armenia
19999,,u.s. pacific islands (eia)
21351,,wake island (eia)
5045,,cuba
15306,,oceania
5403,,denmark
15813,,panama
18124,0.0,south korea
16800,,romania
11480,,malaysia
10626,,latvia
14286,,north korea
2818,,botswana
13109,,netherlands
21405,,west germany (eia)
2681,,bolivia
9531,16.215,iran
19399,,thailand
9307,,indonesia
15517,,oman
11589,,maldives
21008,,uzbekistan
17840,,south africa
12210,,middle east (shift)
9528,16.632,iran
21337,,wake island (eia)
21185,,venezuela
7924,,ghana
5972,,egypt
16007,,persian gulf (shift)
17542,,sierra leone
20125,,ussr
14705,,oecd (ember)
16562,,portugal
9258,18.171,india
11120,6.609,lower-middle-income countries
20487,,united kingdom
5391,,denmark
14601,945.98,oecd (ei)
7138,,fiji
9315,,indonesia
9919,,italy
2689,,bolivia
2391,130.778,belgium
20248,,ukraine
5962,,ecuador
10362,,kosovo
20635,,united states
15692,,pakistan
22002,,zimbabwe
6559,,eurasia (shift)
18360,2.352,spain
11757,,mauritania
3238,50.369,bulgaria
13041,,nepal
18277,56.653,south and central america (ei)
4618,,congo
1759,0.0,austria
16816,,romania
11673,,malta
7550,,gabon
13941,,non-opec (eia)
4188,,chile
1992,,bahrain
3470,434.348,cis (ei)
7988,,greece
17952,,south america
3641,,cameroon
12919,,namibia
14552,0.0,norway
13545,,niger
18662,,sweden
3674,,canada
6658,3237.665,europe
3925,,central african republic
19325,,thailand
4281,,chile
7701,,germany
19496,,trinidad and tobago
13406,,new zealand
21856,,zambia
8128,,greenland
7295,,france
16281,0.0,philippines
6814,,europe (shift)
7477,,g7 (ember)
5452,0.0,denmark
892,,antarctica
20086,,ussr
15058,,opec (shift)
9193,,india
13349,,new zealand
13810,,non-oecd (eia)
21183,,venezuela
20816,,united states virgin islands
9203,,india
231,24.979,africa
2123,,bangladesh
18347,,spain
7591,,gabon
3817,,cayman islands
20959,,uruguay
20228,,ukraine
8990,,ieo - africa (eia)
7162,,fiji
15930,,persian gulf (eia)
11862,,mexico
15319,,oceania
8433,,guatemala
19439,,togo
2521,,bermuda
8210,,greenland
12137,,middle east (eia)
5701,,eu28 (shift)
18477,,sudan
6963,525.317,european union (27)
19613,,tunisia
8664,,high-income countries
3261,41.9,bulgaria
12925,,namibia
3975,0.0,central america (ei)
14340,,north korea
2633,,bolivia
5331,,democratic republic of congo
11676,,malta
14689,,oecd (eia)
6157,,equatorial guinea
17688,38.513,slovakia
8165,,greenland
13836,,non-oecd (eia)
9490,0.0,iran
15537,,other non-oecd - america (eia)
19193,,tanzania
16761,,reunion
901,,antarctica
2834,,botswana
16794,,romania
5815,0.0,eastern africa (ei)
20354,,united arab emirates
5653,,eu28 (shift)
2909,,brazil
10804,,libya
4295,,china
20563,282.293,united kingdom
21358,,wake island (eia)
4111,,central and south america (shift)
15966,,persian gulf (eia)
16028,,persian gulf (shift)
13630,,nigeria
859,,angola
10331,,kiribati
840,,angola
2930,0.0,brazil
7144,,fiji
12176,,middle east (ember)
5878,,ecuador
7676,,georgia
18961,,syria
11780,,mauritius
20276,,ukraine
5692,,eu28 (shift)
12769,,mozambique
966,,argentina
15377,,oceania
14858,,oecd - asia and oceania (eia)
2524,,bermuda
8787,,honduras
9532,15.953,iran
19450,,tonga
15242,,opec - south america (eia)
6944,,european union (27)
20190,,uganda
8672,,high-income countries
1202,,asia
20209,,uganda
301,38.593,africa (ei)
20129,8.891,ussr
6316,,eswatini
16887,15.441,romania
7015,,european union (eia)
2966,40.406,brazil
13428,,nicaragua
6042,0.0,egypt
11872,,mexico
5990,,egypt
1474,,asia and oceania (shift)
14239,,north america (shift)
20568,246.809,united kingdom
18774,,switzerland
148,,africa
10728,,liberia
14817,,oecd (shift)
3255,41.248,bulgaria
4528,,colombia
3374,,burundi
6012,,egypt
7822,,ghana
7566,,gabon
18117,,south korea
142,,afghanistan
6779,,europe (shift)
21473,,western sahara
3912,,central african republic
7233,,france
8286,,guadeloupe
15236,,opec - south america (eia)
16276,0.0,philippines
16141,,peru
11504,0.0,malaysia
7866,,ghana
14861,,oecd - asia and oceania (eia)
2071,,bangladesh
18867,75.243,switzerland
16403,0.0,poland
3804,,cape verde
12731,,mozambique
21684,,yugoslavia
1564,,australia
304,30.218,africa (ei)
14271,,north korea
16078,,persian gulf (shift)
17192,,saint vincent and the grenadines
19347,0.0,thailand
1575,,australia
2911,,brazil
16156,0.0,peru
11920,26.708,mexico
15856,,papua new guinea
11226,0.0,luxembourg
7865,,ghana
3879,,central & south america (eia)
10282,,kenya
21035,,vanuatu
17214,,samoa
7461,,g20 (ember)
182,,africa
4500,0.0,colombia
14493,,norway
5263,,czechoslovakia
204,,africa
284,0.0,africa (ei)
11818,,mexico
20014,,u.s. pacific islands (eia)
3159,,bulgaria
14547,0.0,norway
21144,0.0,venezuela
7272,,france
4429,,colombia
8138,,greenland
21046,,vanuatu
16872,0.0,romania
4562,,comoros
20020,,u.s. pacific islands (eia)
4158,,chad
5512,,djibouti
6291,,eswatini
15768,11.125,pakistan
16954,,rwanda
3463,351.716,cis (ei)
21061,,vanuatu
10744,,liberia
1218,5.127,asia
14471,,norway
12174,,middle east (ember)
17112,,saint lucia
7065,,falkland islands
20007,,u.s. pacific islands (eia)
11291,,madagascar
2342,,belgium
4450,,colombia
10023,,italy
6292,,eswatini
11400,,malawi
3015,,british virgin islands
15879,,papua new guinea
5758,,east germany (eia)
7052,,falkland islands
18718,106.915,sweden
2434,,belize
18861,75.056,switzerland
15989,,persian gulf (shift)
3497,,cambodia
6545,,eurasia (shift)
15456,,oman
15621,,other non-oecd - europe and eurasia (eia)
21259,,vietnam
15846,,papua new guinea
19131,,tajikistan
13120,,netherlands
20724,,united states pacific islands (shift)
21795,,zambia
2076,0.0,bangladesh
402,,africa (shift)
16851,0.0,romania
7934,,gibraltar
15421,,oman
18103,,south korea
13803,1854.732,non-oecd (ei)
10057,,jamaica
18350,,spain
7809,,ghana
14742,,oecd (shift)
6581,,europe
4654,,congo
3198,,bulgaria
13490,,niger
10599,0.0,latvia
8871,,hungary
12445,,mongolia
21885,,zambia
13183,10.783,netherlands
12055,,middle africa (ei)
10849,,libya
5864,,ecuador
18906,,syria
19493,,trinidad and tobago
21388,,wake island (shift)
11871,,mexico
11113,0.0,lower-middle-income countries
10906,23.622,lithuania
8188,,greenland
13080,,nepal
20156,,ussr
8854,0.0,hong kong
2153,,barbados
951,,antigua and barbuda
10670,,lebanon
18295,,spain
15117,,opec (shift)
17345,,saudi arabia
14825,,oecd (shift)
3529,,cameroon
19883,,turkmenistan
764,,angola
11965,,"mexico, chile, and other oecd americas (eia)"
10433,,kuwait
794,,angola
10486,,kuwait
10935,,low-income countries
20821,,united states virgin islands
10097,,japan
19460,,tonga
11619,,mali
20997,0.0,uzbekistan
9123,0.0,iceland
4859,,cote d'ivoire
3946,0.145,central america (ei)
11262,,macao
5310,,democratic republic of congo
9911,,italy
8301,,guam
2729,,bosnia and herzegovina
16919,309.363,russia
11289,,madagascar
12617,0.0,morocco
12802,,myanmar
21618,7232.23,world
4097,,central and south america (shift)
13166,9.463,netherlands
18832,10.896,switzerland
5669,,eu28 (shift)
8957,39.58,hungary
15225,,opec - south america (eia)
3998,0.0,central america (ei)
5153,72.794,czechia
6567,,europe
996,,argentina
20904,166.142,upper-middle-income countries
8167,,greenland
4413,,colombia
17007,,saint helena
5822,,eastern africa (ei)
10256,,kazakhstan
6184,,eritrea
2869,,brazil
3888,,central & south america (eia)
2926,0.0,brazil
21906,,zimbabwe
11844,,mexico
9935,,italy
9962,,italy
2491,,benin
10869,,libya
930,,antigua and barbuda
8800,,honduras
6785,,europe (shift)
2676,,bolivia
19547,,trinidad and tobago
5202,,czechoslovakia
20502,,united kingdom
19097,100.136,taiwan
717,,american samoa
18765,,switzerland
5719,,eu28 (shift)
13940,,non-opec (eia)
13463,,niger
13439,,nicaragua
12823,,myanmar
19270,,tanzania
1141,,aruba
604,,algeria
15153,,opec (shift)
16162,0.0,peru
19866,0.0,turkmenistan
16416,0.0,poland
15995,,persian gulf (shift)
1956,,bahrain
20608,,united states
20735,,united states pacific islands (shift)
407,,africa (shift)
1928,,bahrain
13365,0.0,new zealand
1532,,australia
14445,,northern mariana islands
21617,7381.602,world
9266,44.743,india
937,,antigua and barbuda
16993,,saint helena
18623,,suriname
5309,,democratic republic of congo
13573,,niger
8722,3994.536,high-income countries
19606,,trinidad and tobago
1511,,asia and oceania (shift)
5215,,czechoslovakia
4838,,cote d'ivoire
11667,,malta
7216,63.555,finland
18890,,syria
19211,,tanzania
19199,,tanzania
14559,0.0,norway
5974,,egypt
12865,,myanmar
10743,,liberia
17156,,saint vincent and the grenadines
474,,albania
689,,algeria
20756,,united states territories (shift)
19453,,tonga
2702,,bosnia and herzegovina
1932,,bahrain
15939,,persian gulf (eia)
17221,,samoa
2478,,benin
5830,0.0,eastern africa (ei)
14459,,northern mariana islands
12629,,morocco
9734,0.0,ireland
3356,,burundi
2283,0.852,belarus
7275,,france
11151,299.559,lower-middle-income countries
17635,,singapore
5187,,czechoslovakia
9083,,ieo oecd - europe (eia)
18985,,syria
1414,,asia and oceania (shift)
14549,0.0,norway
8648,,high-income countries
19956,,tuvalu
12412,,mongolia
13725,,niue
6819,,europe (shift)
5241,,czechoslovakia
6198,,eritrea
4279,,chile
7851,,ghana
1152,,asia
11387,,madagascar
12475,,montenegro
4154,,chad
5636,,eu28 (shift)
3974,0.0,central america (ei)
10464,0.0,kuwait
12119,,middle east (ei)
1873,,bahamas
3395,,burundi
21249,,vietnam
20226,,ukraine
11122,9.004,lower-middle-income countries
20153,,ussr
16603,,puerto rico
12354,,mongolia
276,0.0,africa (ei)
7251,,france
3892,,central & south america (eia)
16298,0.0,philippines
15258,,oceania
19815,0.0,turkey
19930,,turks and caicos islands
5234,,czechoslovakia
71,,afghanistan
9449,,iran
7268,,france
6624,,europe
18897,,syria
5181,,czechoslovakia
11335,,madagascar
14976,,opec (ei)
8085,0.0,greece
11718,,martinique
5782,,east timor
17385,,saudi arabia
14118,2517.871,north america (ei)
21132,,venezuela
1709,,austria
9720,,ireland
8765,,honduras
5130,0.0,czechia
4145,,chad
21031,,vanuatu
3882,,central & south america (eia)
5288,,democratic republic of congo
16620,,qatar
8459,,guatemala
8026,,greece
11433,,malaysia
19411,,togo
16488,,portugal
212,0.0,africa
12547,,morocco
7880,,ghana
21274,,vietnam
3293,,burkina faso
3203,,bulgaria
8425,,guatemala
16083,,persian gulf (shift)
15138,,opec (shift)
21410,,western africa (ei)
15351,0.0,oceania
12859,,myanmar
9369,0.0,indonesia
9243,5.254,india
14277,,north korea
9614,0.0,iraq
9922,,italy
16942,528.623,russia
13034,,nepal
10217,,jordan
12376,,mongolia
10245,0.251,kazakhstan
13032,,nepal
10808,,libya
5853,,ecuador
19979,,u.s. pacific islands (eia)
15114,,opec (shift)
21068,,vanuatu
14199,,north america (shift)
8238,,grenada
17937,,south america
16012,,persian gulf (shift)
7862,,ghana
16396,,poland
20574,185.173,united kingdom
6484,,eurasia (shift)
21987,,zimbabwe
7204,54.526,finland
20665,749.353,united states
18413,146.599,spain
8394,,guatemala
18174,379.047,south korea
10321,,kiribati
18616,,suriname
10379,,kosovo
16136,,peru
21277,,vietnam
10341,,kiribati
11006,,low-income countries
10900,23.889,lithuania
6786,,europe (shift)
17335,,saudi arabia
16033,,persian gulf (shift)
11772,,mauritius
7280,,france
5090,0.0,cyprus
3289,,burkina faso
11870,,mexico
2957,32.107,brazil
18863,75.963,switzerland
12675,,mozambique
7130,,faroe islands
11571,,maldives
9837,,israel
16536,0.0,portugal
6871,,europe (shift)
3430,5.856,cis (ei)
4077,,central and south america (shift)
5070,0.0,cyprus
11569,,maldives
3474,460.52,cis (ei)
5183,,czechoslovakia
